edge_id,source,target,source_label,target_label,relation_type,weight,evidence_type,evidence_id,date,description,confidence,source_file,quote_or_note
E01185,Media_News_Online_Today,Media_The_Explainer,News Online Today,The Explainer,same_story_or_derivative_relation,2,source_relation,EVT-0125,2012-03-09,THREATS ISSUED BY POK,medium,source_relations.csv,likely_primary_article_id=549
E01186,Media_Athena_Speaks,Media_News_Desk,Athena Speaks,News Desk,same_story_or_derivative_relation,2,source_relation,EVT-0126,2012-03-10,THE THREATS PUBLISHED BY POK,medium,source_relations.csv,likely_primary_article_id=610
E01187,Media_Homeland_Illumination,Media_All_News_Today,Homeland Illumination,All News Today,same_story_or_derivative_relation,2,source_relation,EVT-0127,2012-04-09,RALLY SCHEDULED IN SUPPORT OF INCREASED GOVERNMENT ACCOUNTABILITY,medium,source_relations.csv,likely_primary_article_id=358
E01188,Media_Daily_Pegasus,Media_The_Orb,Daily Pegasus,The Orb,same_story_or_derivative_relation,2,source_relation,EVT-0128,2012-04-10,MEETING TO PROGRAM IN SUPPORT OF INCREASING RESPONSIBILITY OF THE GOVERNMENT,medium,source_relations.csv,likely_primary_article_id=773
E01189,Media_World_Source,Media_International_Times,World Source,International Times,same_story_or_derivative_relation,2,source_relation,EVT-0129,2012-06-20,Abila police break up sit-in turned violent at the presidential manor,medium,source_relations.csv,likely_primary_article_id=132
E01190,Media_Homeland_Illumination,Media_All_News_Today,Homeland Illumination,All News Today,same_story_or_derivative_relation,3,source_relation,EVT-0130,2012-06-20,POK REMEMBERS MARTYRED LEADER,medium,source_relations.csv,likely_primary_article_id=18
E01191,Media_Homeland_Illumination,Media_News_Online_Today,Homeland Illumination,News Online Today,same_story_or_derivative_relation,3,source_relation,EVT-0130,2012-06-20,POK REMEMBERS MARTYRED LEADER,medium,source_relations.csv,likely_primary_article_id=18
E01192,Media_Kronos_Star,Media_International_News,Kronos Star,International News,same_story_or_derivative_relation,3,source_relation,EVT-0131,2012-06-20,POK Anniversary Rally Ends in Riot,medium,source_relations.csv,likely_primary_article_id=364
E01193,Media_Kronos_Star,Media_News_Online_Today,Kronos Star,News Online Today,same_story_or_derivative_relation,3,source_relation,EVT-0131,2012-06-20,POK Anniversary Rally Ends in Riot,medium,source_relations.csv,likely_primary_article_id=364
E01194,Media_Daily_Pegasus,Media_All_News_Today,Daily Pegasus,All News Today,same_story_or_derivative_relation,6,source_relation,EVT-A183,2012-06-20,POK 纪念 Karel 集会,medium,source_relations.csv,likely_primary_article_id=572
E01195,Media_Daily_Pegasus,Media_Homeland_Illumination,Daily Pegasus,Homeland Illumination,same_story_or_derivative_relation,6,source_relation,EVT-A183,2012-06-20,POK 纪念 Karel 集会,medium,source_relations.csv,likely_primary_article_id=572
E01196,Media_Daily_Pegasus,Media_News_Online_Today,Daily Pegasus,News Online Today,same_story_or_derivative_relation,6,source_relation,EVT-A183,2012-06-20,POK 纪念 Karel 集会,medium,source_relations.csv,likely_primary_article_id=572
E01197,Media_Daily_Pegasus,Media_The_Orb,Daily Pegasus,The Orb,same_story_or_derivative_relation,6,source_relation,EVT-A183,2012-06-20,POK 纪念 Karel 集会,medium,source_relations.csv,likely_primary_article_id=572
E01198,Media_Everyday_News,Media_News_Online_Today,Everyday News,News Online Today,same_story_or_derivative_relation,4,source_relation,EVT-0132,2012-06-21,The police of Abila breaks itself for above will seat dice returned violent in presidential,medium,source_relations.csv,likely_primary_article_id=343
E01199,Media_Everyday_News,Media_The_Continent,Everyday News,The Continent,same_story_or_derivative_relation,4,source_relation,EVT-0132,2012-06-21,The police of Abila breaks itself for above will seat dice returned violent in presidential,medium,source_relations.csv,likely_primary_article_id=343
E01200,Media_Everyday_News,Media_World_Journal,Everyday News,World Journal,same_story_or_derivative_relation,4,source_relation,EVT-0132,2012-06-21,The police of Abila breaks itself for above will seat dice returned violent in presidential,medium,source_relations.csv,likely_primary_article_id=343
E01201,Media_The_Guide,Media_The_Truth,The Guide,The Truth,same_story_or_derivative_relation,2,source_relation,EVT-0133,2012-06-21,Ends of the meeting of the anniversary of POK in uproar,medium,source_relations.csv,likely_primary_article_id=664
E01202,Media_News_Online_Today,Media_International_News,News Online Today,International News,same_story_or_derivative_relation,3,source_relation,EVT-0134,2012-06-22,"Kapelou Calls POK ""A Gang of Criminals""",medium,source_relations.csv,likely_primary_article_id=337
E01203,Media_News_Online_Today,Media_Worldwise,News Online Today,Worldwise,same_story_or_derivative_relation,3,source_relation,EVT-0134,2012-06-22,"Kapelou Calls POK ""A Gang of Criminals""",medium,source_relations.csv,likely_primary_article_id=337
E01204,Media_Daily_Pegasus,Media_The_Orb,Daily Pegasus,The Orb,same_story_or_derivative_relation,2,source_relation,EVT-0135,2012-06-22,POK REMEMBERS MARTYRED LEADER,medium,source_relations.csv,likely_primary_article_id=572
E01205,Media_The_Truth,Media_The_Guide,The Truth,The Guide,same_story_or_derivative_relation,2,source_relation,EVT-0136,2012-06-23,The question POK of Kapelou a troop of criminals,medium,source_relations.csv,likely_primary_article_id=156
E01206,Media_The_Abila_Post,Media_News_Online_Today,The Abila Post,News Online Today,same_story_or_derivative_relation,2,source_relation,EVT-0137,2012-08-22,WHO ARE THE PROTESTERS,medium,source_relations.csv,likely_primary_article_id=54
E01207,Media_Central_Bulletin,Media_News_Desk,Central Bulletin,News Desk,same_story_or_derivative_relation,2,source_relation,EVT-0138,2012-08-23,WHO ARE THE PROTESTERS,medium,source_relations.csv,likely_primary_article_id=213
E01208,Media_Athena_Speaks,Media_The_Explainer,Athena Speaks,The Explainer,same_story_or_derivative_relation,2,source_relation,EVT-0139,2012-08-24,WHO ARE the PROTESTERS,medium,source_relations.csv,likely_primary_article_id=74
E01209,Media_All_News_Today,Media_The_Orb,All News Today,The Orb,same_story_or_derivative_relation,3,source_relation,EVT-0140,2012-09-08,PROTESTS SWELL IN ABILA IN RESPONSE TO CALLS TO ACTION,medium,source_relations.csv,likely_primary_article_id=753
E01210,Media_All_News_Today,Media_The_Wrap,All News Today,The Wrap,same_story_or_derivative_relation,3,source_relation,EVT-0140,2012-09-08,PROTESTS SWELL IN ABILA IN RESPONSE TO CALLS TO ACTION,medium,source_relations.csv,likely_primary_article_id=753
E01211,Media_News_Online_Today,Media_The_Orb,News Online Today,The Orb,same_story_or_derivative_relation,3,source_relation,EVT-0141,2012-11-12,POK DEMONSTRATIONS ON THE INCREASE,medium,source_relations.csv,likely_primary_article_id=108
E01212,Media_News_Online_Today,Media_The_Wrap,News Online Today,The Wrap,same_story_or_derivative_relation,3,source_relation,EVT-0141,2012-11-12,POK DEMONSTRATIONS ON THE INCREASE,medium,source_relations.csv,likely_primary_article_id=108
E01213,Media_News_Online_Today,Media_The_Continent,News Online Today,The Continent,same_story_or_derivative_relation,2,source_relation,EVT-0142,2013-02-08,Abila Hospitals Seeing Influx of Designer Drug Users,medium,source_relations.csv,likely_primary_article_id=124
E01214,Media_Everyday_News,Media_World_Journal,Everyday News,World Journal,same_story_or_derivative_relation,2,source_relation,EVT-0143,2013-02-09,Hospitals of Abila that see the affluence of the designer drug users,medium,source_relations.csv,likely_primary_article_id=93
E01215,Media_News_Online_Today,Media_International_Times,News Online Today,International Times,same_story_or_derivative_relation,3,source_relation,EVT-0144,2013-02-22,GAStech Profile,medium,source_relations.csv,likely_primary_article_id=303
E01216,Media_News_Online_Today,Media_World_Source,News Online Today,World Source,same_story_or_derivative_relation,3,source_relation,EVT-0144,2013-02-22,GAStech Profile,medium,source_relations.csv,likely_primary_article_id=303
E01217,Media_Everyday_News,Media_The_Continent,Everyday News,The Continent,same_story_or_derivative_relation,3,source_relation,EVT-0145,2013-02-24,GAStech,medium,source_relations.csv,likely_primary_article_id=147
E01218,Media_Everyday_News,Media_World_Journal,Everyday News,World Journal,same_story_or_derivative_relation,3,source_relation,EVT-0145,2013-02-24,GAStech,medium,source_relations.csv,likely_primary_article_id=147
E01219,Media_Kronos_Star,Media_International_News,Kronos Star,International News,same_story_or_derivative_relation,3,source_relation,EVT-0146,2013-06-20,"Annual POK Rally Ends in Riot, Again",medium,source_relations.csv,likely_primary_article_id=130
E01220,Media_Kronos_Star,Media_News_Online_Today,Kronos Star,News Online Today,same_story_or_derivative_relation,3,source_relation,EVT-0146,2013-06-20,"Annual POK Rally Ends in Riot, Again",medium,source_relations.csv,likely_primary_article_id=130
E01221,Media_All_News_Today,Media_The_Wrap,All News Today,The Wrap,same_story_or_derivative_relation,2,source_relation,EVT-0147,2013-06-21,WHO BRINGS A GUN TO A SIT IN?,medium,source_relations.csv,likely_primary_article_id=341
E01222,Media_The_Guide,Media_Worldwise,The Guide,Worldwise,same_story_or_derivative_relation,2,source_relation,EVT-0148,2013-06-22,"Annual ends of the meeting of POK in uproar, again",medium,source_relations.csv,likely_primary_article_id=189
E01223,Media_Daily_Pegasus,Media_The_Orb,Daily Pegasus,The Orb,same_story_or_derivative_relation,2,source_relation,EVT-0149,2013-06-22,THE WHO BRINGS A WEAPON TO SEATING INSIDE?,medium,source_relations.csv,likely_primary_article_id=700
E01224,Media_News_Online_Today,Media_The_Tulip,News Online Today,The Tulip,same_story_or_derivative_relation,2,source_relation,EVT-0150,2013-09-03,SANJORGE JR. TAKING GASTECH INTERNATIONAL PUBLIC,medium,source_relations.csv,likely_primary_article_id=46
E01225,Media_The_General_Post,Media_The_Light_of_Truth,The General Post,The Light of Truth,same_story_or_derivative_relation,2,source_relation,EVT-0151,2013-09-04,JR OF SANJORGE THAT TAKES TO GASTECH THE PUBLIC INTERNATIONAL,medium,source_relations.csv,likely_primary_article_id=336
E01226,Media_Everyday_News,Media_World_Journal,Everyday News,World Journal,same_story_or_derivative_relation,2,source_relation,EVT-0152,2013-10-21,2014/03/26,medium,source_relations.csv,likely_primary_article_id=234
E01227,Media_News_Online_Today,Media_World_Source,News Online Today,World Source,same_story_or_derivative_relation,2,source_relation,EVT-0153,2013-10-22,Multi-Country Task Force Formed,medium,source_relations.csv,likely_primary_article_id=590
E01228,Media_Everyday_News,Media_News_Online_Today,Everyday News,News Online Today,same_story_or_derivative_relation,4,source_relation,EVT-0154,2013-11-13,The protests of Kronos explode in violence,medium,source_relations.csv,likely_primary_article_id=608
E01229,Media_Everyday_News,Media_The_Continent,Everyday News,The Continent,same_story_or_derivative_relation,4,source_relation,EVT-0154,2013-11-13,The protests of Kronos explode in violence,medium,source_relations.csv,likely_primary_article_id=608
E01230,Media_Everyday_News,Media_World_Journal,Everyday News,World Journal,same_story_or_derivative_relation,4,source_relation,EVT-0154,2013-11-13,The protests of Kronos explode in violence,medium,source_relations.csv,likely_primary_article_id=608
E01231,Media_The_Abila_Post,Media_News_Online_Today,The Abila Post,News Online Today,same_story_or_derivative_relation,2,source_relation,EVT-0155,2013-12-16,BRAZEN DAY TIME ASSAULT BY POK,medium,source_relations.csv,likely_primary_article_id=83
E01232,Media_News_Online_Today,Media_International_News,News Online Today,International News,same_story_or_derivative_relation,4,source_relation,EVT-0156,2013-12-16,POK Assault Police in Abila,medium,source_relations.csv,likely_primary_article_id=777
E01233,Media_News_Online_Today,Media_The_Guide,News Online Today,The Guide,same_story_or_derivative_relation,4,source_relation,EVT-0156,2013-12-16,POK Assault Police in Abila,medium,source_relations.csv,likely_primary_article_id=777
E01234,Media_News_Online_Today,Media_The_Truth,News Online Today,The Truth,same_story_or_derivative_relation,4,source_relation,EVT-0156,2013-12-16,POK Assault Police in Abila,medium,source_relations.csv,likely_primary_article_id=777
E01235,Media_News_Online_Today,Media_The_World,News Online Today,The World,same_story_or_derivative_relation,2,source_relation,EVT-0157,2013-12-16,HUGE IPO MAKES SANJORGE BILLIONAIRE,medium,source_relations.csv,likely_primary_article_id=86
E01236,Media_The_General_Post,Media_Central_Bulletin,The General Post,Central Bulletin,same_story_or_derivative_relation,16,source_relation,EVT-A184,2013-12-16,GAStech IPO,medium,source_relations.csv,likely_primary_article_id=223
E01237,Media_The_General_Post,Media_Homeland_Illumination,The General Post,Homeland Illumination,same_story_or_derivative_relation,16,source_relation,EVT-A184,2013-12-16,GAStech IPO,medium,source_relations.csv,likely_primary_article_id=223
E01238,Media_The_General_Post,Media_News_Desk,The General Post,News Desk,same_story_or_derivative_relation,16,source_relation,EVT-A184,2013-12-16,GAStech IPO,medium,source_relations.csv,likely_primary_article_id=223
E01239,Media_The_General_Post,Media_News_Online_Today,The General Post,News Online Today,same_story_or_derivative_relation,16,source_relation,EVT-A184,2013-12-16,GAStech IPO,medium,source_relations.csv,likely_primary_article_id=223
E01240,Media_The_General_Post,Media_The_Abila_Post,The General Post,The Abila Post,same_story_or_derivative_relation,16,source_relation,EVT-A184,2013-12-16,GAStech IPO,medium,source_relations.csv,likely_primary_article_id=223
E01241,Media_The_General_Post,Media_The_Explainer,The General Post,The Explainer,same_story_or_derivative_relation,16,source_relation,EVT-A184,2013-12-16,GAStech IPO,medium,source_relations.csv,likely_primary_article_id=223
E01242,Media_The_General_Post,Media_The_Light_of_Truth,The General Post,The Light of Truth,same_story_or_derivative_relation,16,source_relation,EVT-A184,2013-12-16,GAStech IPO,medium,source_relations.csv,likely_primary_article_id=223
E01243,Media_The_General_Post,Media_The_Tulip,The General Post,The Tulip,same_story_or_derivative_relation,16,source_relation,EVT-A184,2013-12-16,GAStech IPO,medium,source_relations.csv,likely_primary_article_id=223
E01244,Media_The_General_Post,Media_The_World,The General Post,The World,same_story_or_derivative_relation,16,source_relation,EVT-A184,2013-12-16,GAStech IPO,medium,source_relations.csv,likely_primary_article_id=223
E01245,Media_The_General_Post,Media_Who_What_News,The General Post,Who What News,same_story_or_derivative_relation,16,source_relation,EVT-A184,2013-12-16,GAStech IPO,medium,source_relations.csv,likely_primary_article_id=223
E01246,Media_Homeland_Illumination,Media_All_News_Today,Homeland Illumination,All News Today,same_story_or_derivative_relation,15,source_relation,EVT-A185,2013-12-16,IPO 后高管巨额收益披露,medium,source_relations.csv,likely_primary_article_id=681
E01247,Media_Homeland_Illumination,Media_Athena_Speaks,Homeland Illumination,Athena Speaks,same_story_or_derivative_relation,15,source_relation,EVT-A185,2013-12-16,IPO 后高管巨额收益披露,medium,source_relations.csv,likely_primary_article_id=681
E01248,Media_Homeland_Illumination,Media_Central_Bulletin,Homeland Illumination,Central Bulletin,same_story_or_derivative_relation,15,source_relation,EVT-A185,2013-12-16,IPO 后高管巨额收益披露,medium,source_relations.csv,likely_primary_article_id=681
E01249,Media_Homeland_Illumination,Media_News_Desk,Homeland Illumination,News Desk,same_story_or_derivative_relation,15,source_relation,EVT-A185,2013-12-16,IPO 后高管巨额收益披露,medium,source_relations.csv,likely_primary_article_id=681
E01250,Media_Homeland_Illumination,Media_News_Online_Today,Homeland Illumination,News Online Today,same_story_or_derivative_relation,15,source_relation,EVT-A185,2013-12-16,IPO 后高管巨额收益披露,medium,source_relations.csv,likely_primary_article_id=681
E01251,Media_Homeland_Illumination,Media_The_Abila_Post,Homeland Illumination,The Abila Post,same_story_or_derivative_relation,15,source_relation,EVT-A185,2013-12-16,IPO 后高管巨额收益披露,medium,source_relations.csv,likely_primary_article_id=681
E01252,Media_Homeland_Illumination,Media_The_General_Post,Homeland Illumination,The General Post,same_story_or_derivative_relation,15,source_relation,EVT-A185,2013-12-16,IPO 后高管巨额收益披露,medium,source_relations.csv,likely_primary_article_id=681
E01253,Media_Homeland_Illumination,Media_The_Light_of_Truth,Homeland Illumination,The Light of Truth,same_story_or_derivative_relation,15,source_relation,EVT-A185,2013-12-16,IPO 后高管巨额收益披露,medium,source_relations.csv,likely_primary_article_id=681
E01254,Media_Homeland_Illumination,Media_The_Tulip,Homeland Illumination,The Tulip,same_story_or_derivative_relation,15,source_relation,EVT-A185,2013-12-16,IPO 后高管巨额收益披露,medium,source_relations.csv,likely_primary_article_id=681
E01255,Media_Homeland_Illumination,Media_The_World,Homeland Illumination,The World,same_story_or_derivative_relation,15,source_relation,EVT-A185,2013-12-16,IPO 后高管巨额收益披露,medium,source_relations.csv,likely_primary_article_id=681
E01256,Media_Homeland_Illumination,Media_The_Wrap,Homeland Illumination,The Wrap,same_story_or_derivative_relation,15,source_relation,EVT-A185,2013-12-16,IPO 后高管巨额收益披露,medium,source_relations.csv,likely_primary_article_id=681
E01257,Media_Homeland_Illumination,Media_Who_What_News,Homeland Illumination,Who What News,same_story_or_derivative_relation,15,source_relation,EVT-A185,2013-12-16,IPO 后高管巨额收益披露,medium,source_relations.csv,likely_primary_article_id=681
E01258,Media_Central_Bulletin,Media_Athena_Speaks,Central Bulletin,Athena Speaks,same_story_or_derivative_relation,2,source_relation,EVT-0158,2013-12-17,BRAZEN DAY TIME ASSAULT BY POK,medium,source_relations.csv,likely_primary_article_id=800
E01259,Media_The_Tulip,Media_Who_What_News,The Tulip,Who What News,same_story_or_derivative_relation,2,source_relation,EVT-0159,2013-12-17,GIANT IPO MAKE SANJORGE BILLIONAIRE,medium,source_relations.csv,likely_primary_article_id=360
E01260,Media_The_General_Post,Media_The_Light_of_Truth,The General Post,The Light of Truth,same_story_or_derivative_relation,2,source_relation,EVT-0160,2013-12-18,ENORMOUS IPO MAKES MULTIMILLIONAIRE OF SANJORGE,medium,source_relations.csv,likely_primary_article_id=223
E01261,Media_Central_Bulletin,Media_Athena_Speaks,Central Bulletin,Athena Speaks,same_story_or_derivative_relation,5,source_relation,EVT-0161,2014-01-19,MEETING SET FOR TOMORROW MORNING,medium,source_relations.csv,likely_primary_article_id=618
E01262,Media_Central_Bulletin,Media_News_Desk,Central Bulletin,News Desk,same_story_or_derivative_relation,5,source_relation,EVT-0161,2014-01-19,MEETING SET FOR TOMORROW MORNING,medium,source_relations.csv,likely_primary_article_id=618
E01263,Media_Central_Bulletin,Media_The_Abila_Post,Central Bulletin,The Abila Post,same_story_or_derivative_relation,5,source_relation,EVT-0161,2014-01-19,MEETING SET FOR TOMORROW MORNING,medium,source_relations.csv,likely_primary_article_id=618
E01264,Media_Central_Bulletin,Media_The_Explainer,Central Bulletin,The Explainer,same_story_or_derivative_relation,5,source_relation,EVT-0161,2014-01-19,MEETING SET FOR TOMORROW MORNING,medium,source_relations.csv,likely_primary_article_id=618
E01265,Media_Homeland_Illumination,Media_All_News_Today,Homeland Illumination,All News Today,same_story_or_derivative_relation,6,source_relation,EVT-0162,2014-01-19,A CELEBRATION OF UNFETTERED KLEPTOCRACY,medium,source_relations.csv,likely_primary_article_id=128
E01266,Media_Homeland_Illumination,Media_Daily_Pegasus,Homeland Illumination,Daily Pegasus,same_story_or_derivative_relation,6,source_relation,EVT-0162,2014-01-19,A CELEBRATION OF UNFETTERED KLEPTOCRACY,medium,source_relations.csv,likely_primary_article_id=128
E01267,Media_Homeland_Illumination,Media_News_Online_Today,Homeland Illumination,News Online Today,same_story_or_derivative_relation,6,source_relation,EVT-0162,2014-01-19,A CELEBRATION OF UNFETTERED KLEPTOCRACY,medium,source_relations.csv,likely_primary_article_id=128
E01268,Media_Homeland_Illumination,Media_The_Orb,Homeland Illumination,The Orb,same_story_or_derivative_relation,6,source_relation,EVT-0162,2014-01-19,A CELEBRATION OF UNFETTERED KLEPTOCRACY,medium,source_relations.csv,likely_primary_article_id=128
E01269,Media_Homeland_Illumination,Media_The_Wrap,Homeland Illumination,The Wrap,same_story_or_derivative_relation,6,source_relation,EVT-0162,2014-01-19,A CELEBRATION OF UNFETTERED KLEPTOCRACY,medium,source_relations.csv,likely_primary_article_id=128
E01270,Media_Kronos_Star,Media_International_News,Kronos Star,International News,same_story_or_derivative_relation,6,source_relation,EVT-0163,2014-01-19,GAStech and Kronos Celebrate Partnership,medium,source_relations.csv,likely_primary_article_id=174
E01271,Media_Kronos_Star,Media_News_Online_Today,Kronos Star,News Online Today,same_story_or_derivative_relation,6,source_relation,EVT-0163,2014-01-19,GAStech and Kronos Celebrate Partnership,medium,source_relations.csv,likely_primary_article_id=174
E01272,Media_Kronos_Star,Media_The_Guide,Kronos Star,The Guide,same_story_or_derivative_relation,6,source_relation,EVT-0163,2014-01-19,GAStech and Kronos Celebrate Partnership,medium,source_relations.csv,likely_primary_article_id=174
E01273,Media_Kronos_Star,Media_The_Truth,Kronos Star,The Truth,same_story_or_derivative_relation,6,source_relation,EVT-0163,2014-01-19,GAStech and Kronos Celebrate Partnership,medium,source_relations.csv,likely_primary_article_id=174
E01274,Media_Kronos_Star,Media_Worldwise,Kronos Star,Worldwise,same_story_or_derivative_relation,6,source_relation,EVT-0163,2014-01-19,GAStech and Kronos Celebrate Partnership,medium,source_relations.csv,likely_primary_article_id=174
E01275,Media_Homeland_Illumination,Media_Centrum_Sentinel,Homeland Illumination,Centrum Sentinel,same_story_or_derivative_relation,59,source_relation,EVT-0164,2014-01-20,VOICES - a blog about what is important to the people,medium,source_relations.csv,likely_primary_article_id=10
E01276,Media_The_Abila_Post,Media_Athena_Speaks,The Abila Post,Athena Speaks,same_story_or_derivative_relation,17,source_relation,EVT-0165,2014-01-20,WRAP UP OF EVENTS AT GASTECH,medium,source_relations.csv,likely_primary_article_id=326
E01277,Media_The_Abila_Post,Media_Central_Bulletin,The Abila Post,Central Bulletin,same_story_or_derivative_relation,17,source_relation,EVT-0165,2014-01-20,WRAP UP OF EVENTS AT GASTECH,medium,source_relations.csv,likely_primary_article_id=326
E01278,Media_The_Abila_Post,Media_International_News,The Abila Post,International News,same_story_or_derivative_relation,17,source_relation,EVT-0165,2014-01-20,WRAP UP OF EVENTS AT GASTECH,medium,source_relations.csv,likely_primary_article_id=326
E01279,Media_The_Abila_Post,Media_Kronos_Star,The Abila Post,Kronos Star,same_story_or_derivative_relation,17,source_relation,EVT-0165,2014-01-20,WRAP UP OF EVENTS AT GASTECH,medium,source_relations.csv,likely_primary_article_id=326
E01280,Media_The_Abila_Post,Media_News_Online_Today,The Abila Post,News Online Today,same_story_or_derivative_relation,17,source_relation,EVT-0165,2014-01-20,WRAP UP OF EVENTS AT GASTECH,medium,source_relations.csv,likely_primary_article_id=326
E01281,Media_The_Abila_Post,Media_The_Explainer,The Abila Post,The Explainer,same_story_or_derivative_relation,17,source_relation,EVT-0165,2014-01-20,WRAP UP OF EVENTS AT GASTECH,medium,source_relations.csv,likely_primary_article_id=326
E01282,Media_The_Abila_Post,Media_The_General_Post,The Abila Post,The General Post,same_story_or_derivative_relation,17,source_relation,EVT-0165,2014-01-20,WRAP UP OF EVENTS AT GASTECH,medium,source_relations.csv,likely_primary_article_id=326
E01283,Media_The_Abila_Post,Media_The_Guide,The Abila Post,The Guide,same_story_or_derivative_relation,17,source_relation,EVT-0165,2014-01-20,WRAP UP OF EVENTS AT GASTECH,medium,source_relations.csv,likely_primary_article_id=326
E01284,Media_The_Abila_Post,Media_The_Light_of_Truth,The Abila Post,The Light of Truth,same_story_or_derivative_relation,17,source_relation,EVT-0165,2014-01-20,WRAP UP OF EVENTS AT GASTECH,medium,source_relations.csv,likely_primary_article_id=326
E01285,Media_The_Abila_Post,Media_The_Truth,The Abila Post,The Truth,same_story_or_derivative_relation,17,source_relation,EVT-0165,2014-01-20,WRAP UP OF EVENTS AT GASTECH,medium,source_relations.csv,likely_primary_article_id=326
E01286,Media_The_Abila_Post,Media_The_Tulip,The Abila Post,The Tulip,same_story_or_derivative_relation,17,source_relation,EVT-0165,2014-01-20,WRAP UP OF EVENTS AT GASTECH,medium,source_relations.csv,likely_primary_article_id=326
E01287,Media_The_Abila_Post,Media_The_World,The Abila Post,The World,same_story_or_derivative_relation,17,source_relation,EVT-0165,2014-01-20,WRAP UP OF EVENTS AT GASTECH,medium,source_relations.csv,likely_primary_article_id=326
E01288,Media_The_Abila_Post,Media_Who_What_News,The Abila Post,Who What News,same_story_or_derivative_relation,17,source_relation,EVT-0165,2014-01-20,WRAP UP OF EVENTS AT GASTECH,medium,source_relations.csv,likely_primary_article_id=326
E01289,Media_Central_Bulletin,Media_Athena_Speaks,Central Bulletin,Athena Speaks,same_story_or_derivative_relation,7,source_relation,EVT-0167,2014-01-20,"GASTECH EMPLOYEE INTERROGATED, RELEASED",medium,source_relations.csv,likely_primary_article_id=125
E01290,Media_Central_Bulletin,Media_News_Desk,Central Bulletin,News Desk,same_story_or_derivative_relation,7,source_relation,EVT-0167,2014-01-20,"GASTECH EMPLOYEE INTERROGATED, RELEASED",medium,source_relations.csv,likely_primary_article_id=125
E01291,Media_Central_Bulletin,Media_News_Online_Today,Central Bulletin,News Online Today,same_story_or_derivative_relation,7,source_relation,EVT-0167,2014-01-20,"GASTECH EMPLOYEE INTERROGATED, RELEASED",medium,source_relations.csv,likely_primary_article_id=125
E01292,Media_Central_Bulletin,Media_The_Abila_Post,Central Bulletin,The Abila Post,same_story_or_derivative_relation,7,source_relation,EVT-0167,2014-01-20,"GASTECH EMPLOYEE INTERROGATED, RELEASED",medium,source_relations.csv,likely_primary_article_id=125
E01293,Media_Central_Bulletin,Media_The_Explainer,Central Bulletin,The Explainer,same_story_or_derivative_relation,7,source_relation,EVT-0167,2014-01-20,"GASTECH EMPLOYEE INTERROGATED, RELEASED",medium,source_relations.csv,likely_primary_article_id=125
E01294,Media_The_Abila_Post,Media_Modern_Rubicon,The Abila Post,Modern Rubicon,same_story_or_derivative_relation,52,source_relation,EVT-0168,2014-01-20,ON THE SCENE BLOG,medium,source_relations.csv,likely_primary_article_id=356
E01295,Media_Athena_Speaks,Media_News_Desk,Athena Speaks,News Desk,same_story_or_derivative_relation,5,source_relation,EVT-0169,2014-01-20,TOP EVENTS WITH GASTECH,medium,source_relations.csv,likely_primary_article_id=140
E01296,Media_Athena_Speaks,Media_The_Explainer,Athena Speaks,The Explainer,same_story_or_derivative_relation,5,source_relation,EVT-0169,2014-01-20,TOP EVENTS WITH GASTECH,medium,source_relations.csv,likely_primary_article_id=140
E01297,Media_Athena_Speaks,Media_Worldwise,Athena Speaks,Worldwise,same_story_or_derivative_relation,5,source_relation,EVT-0169,2014-01-20,TOP EVENTS WITH GASTECH,medium,source_relations.csv,likely_primary_article_id=140
E01298,Media_Central_Bulletin,Media_News_Online_Today,Central Bulletin,News Online Today,same_story_or_derivative_relation,3,source_relation,EVT-0171,2014-01-20,GASTECH LEADERSHIP CONFIRMED MISSING,medium,source_relations.csv,likely_primary_article_id=170
E01299,Media_Central_Bulletin,Media_The_Abila_Post,Central Bulletin,The Abila Post,same_story_or_derivative_relation,3,source_relation,EVT-0171,2014-01-20,GASTECH LEADERSHIP CONFIRMED MISSING,medium,source_relations.csv,likely_primary_article_id=170
E01300,Media_The_Abila_Post,Media_Athena_Speaks,The Abila Post,Athena Speaks,same_story_or_derivative_relation,4,source_relation,EVT-0172,2014-01-20,ABILA AIRPORT CONFIRMS TWO PRIVATE JETS LEFT TODAY,medium,source_relations.csv,likely_primary_article_id=718
E01301,Media_The_Abila_Post,Media_News_Desk,The Abila Post,News Desk,same_story_or_derivative_relation,4,source_relation,EVT-0172,2014-01-20,ABILA AIRPORT CONFIRMS TWO PRIVATE JETS LEFT TODAY,medium,source_relations.csv,likely_primary_article_id=718
E01302,Media_The_Abila_Post,Media_The_Explainer,The Abila Post,The Explainer,same_story_or_derivative_relation,4,source_relation,EVT-0172,2014-01-20,ABILA AIRPORT CONFIRMS TWO PRIVATE JETS LEFT TODAY,medium,source_relations.csv,likely_primary_article_id=718
E01303,Media_Kronos_Star,Media_Central_Bulletin,Kronos Star,Central Bulletin,same_story_or_derivative_relation,19,source_relation,EVT-A186,2014-01-20,2014-01-20 GAStech 总部会议,medium,source_relations.csv,likely_primary_article_id=174
E01304,Media_Kronos_Star,Media_International_News,Kronos Star,International News,same_story_or_derivative_relation,19,source_relation,EVT-A186,2014-01-20,2014-01-20 GAStech 总部会议,medium,source_relations.csv,likely_primary_article_id=174
